YEAR,MONTH,PLACE,NO2,O3,CO,SO2,PM10,PM25
2005,7,강남구,0.027,0.017,0.3,0.005,58,
2005,7,강동구,0.026,0.024,0.5,0.004,68,
2005,7,강북구,0.029,0.024,0.5,0.005,65,
2005,7,강서구,0.023,0.02,0.4,0.003,78,
2005,7,관악구,0.023,0.025,0.5,0.005,61,
2005,7,광진구,0.024,0.024,0.5,0.002,69,
2005,7,구로구,0.028,0.019,0.4,0.004,72,
2005,7,구로구2,0.019,0.017,0.4,0.002,66,
2005,7,금천구,0.023,0.022,0.5,0.006,61,
2005,7,길동,0,0,0,0,0,
2005,7,노원구,0.022,0.025,0.4,0.004,65,
2005,7,도봉구,0.022,0.03,0.3,0.003,79,
2005,7,동대문,0.041,0.009,0.9,0.007,80,
2005,7,동대문구,0.058,0.023,0.4,0.005,51,
2005,7,동작구,0.025,0.025,0.6,0.004,68,
2005,7,마포구,0.028,0.018,0.5,0.005,53,
2005,7,서대문구,0.027,0.016,0.6,0.005,90,
2005,7,서울역,0.051,0.008,0.7,0.006,98,
2005,7,서초구,0.032,0.029,0.3,0.005,68,
2005,7,성동구,0.03,0.017,0.4,0.003,64,
2005,7,성북구,0.024,0.019,0.4,0.002,55,
2005,7,송파구,0.028,0.019,0.3,0.004,62,
2005,7,송파구2,0.028,0.018,0.4,0.004,65,
2005,7,신사동,0.045,0.01,0.9,0.006,87,
2005,7,신촌,0.052,0.007,0.7,0.005,59,
2005,7,양천구,0.027,0.021,0.5,0.006,72,
2005,7,영등포,0.052,0.007,0.8,0.008,67,
2005,7,영등포구,0.025,0.024,0.4,0.004,69,
2005,7,용산구,0.022,0.013,0.4,0.004,71,
2005,7,은평구,0.023,0.024,0.4,0.002,75,
2005,7,종로구,0.026,0.024,0.5,0.007,56,
2005,7,중구,0.026,0.02,0.5,0.002,79,
2005,7,중랑구,0.022,0.021,0.5,0.005,64,
2005,7,청계천,0.047,0.005,0.6,0.005,103,
2005,7,청량리,0.043,0.007,1,0.01,72,
2005,6,강남구,0.035,0.025,0.3,0.006,56,
2005,6,강동구,0.034,0.029,0.5,0.004,66,
2005,6,강북구,0.034,0.031,0.4,0.005,63,
2005,6,강서구,0.032,0.024,0.5,0.003,78,
2005,6,관악구,0.029,0.028,0.5,0.006,67,
2005,6,광진구,0.028,0.029,0.5,0.002,69,
2005,6,구로구,0.038,0.025,0.4,0.004,81,
2005,6,구로구2,0.024,0.026,0.3,0.002,65,
2005,6,금천구,0.029,0.03,0.5,0.005,69,
2005,6,길동,0,0,0,0,0,
2005,6,노원구,0.032,0.033,0.4,0.005,63,
2005,6,도봉구,0.029,0.031,0.3,0.002,80,
2005,6,동대문,0.039,0.012,0.9,0.006,78,
2005,6,동대문구,0.052,0.023,0.4,0.006,49,
2005,6,동작구,0.028,0.03,0.6,0.004,64,
2005,6,마포구,0.034,0.02,0.6,0.005,48,
2005,6,서대문구,0.032,0.015,0.4,0.003,76,
2005,6,서울역,0.061,0.009,0.8,0.008,93,
2005,6,서초구,0.033,0.023,0.3,0.006,63,
2005,6,성동구,0.034,0.022,0.4,0.003,61,
2005,6,성북구,0.026,0.018,0.4,0.002,55,
2005,6,송파구,0.035,0.025,0.4,0.005,63,
2005,6,송파구2,0.033,0.022,0.4,0.003,66,
2005,6,신사동,0.05,0.011,1.1,0.004,87,
2005,6,신촌,0.048,0.011,0.7,0.006,72,
2005,6,양천구,0.032,0.027,0.5,0.006,66,
2005,6,영등포,0.054,0.008,0.7,0.011,69,
2005,6,영등포구,0.025,0.021,0.4,0.005,74,
2005,6,용산구,0.034,0.017,0.3,0.009,69,
2005,6,은평구,0.029,0.03,0.4,0.003,74,
2005,6,종로구,0.031,0.03,0.5,0.008,57,
2005,6,중구,0.04,0.024,0.6,0.003,69,
2005,6,중랑구,0.035,0.023,0.5,0.006,65,
2005,6,청계천,0.058,0.009,0.8,0.009,84,
2005,6,청량리,0.052,0.01,1.3,0.01,83,
2005,5,강남구,0.045,0.024,0.3,0.004,41,
2005,5,강동구,0.039,0.026,0.5,0.005,56,
2005,5,강북구,0.038,0.032,0.5,0.005,51,
2005,5,강서구,0.037,0.025,0.6,0.004,60,
2005,5,관악구,0.042,0.029,0.5,0.007,59,
2005,5,광진구,0.033,0.025,0.5,0.003,65,
2005,5,구로구,0.039,0.023,0.4,0.006,58,
2005,5,구로구2,0.024,0.013,0.4,0.003,64,
2005,5,금천구,0.036,0.031,0.5,0.004,55,
2005,5,길동,0,0,0,0,0,
2005,5,노원구,0.034,0.034,0.5,0.004,51,
2005,5,도봉구,0.032,0.03,0.3,0.002,73,
2005,5,동대문,0.047,0.013,0.9,0.008,68,
2005,5,동대문구,0.061,0.02,0.4,0.007,40,
2005,5,동작구,0.035,0.031,0.7,0.004,52,
2005,5,마포구,0.044,0.019,0.6,0.006,45,
2005,5,서대문구,0.036,0.018,0.7,0.004,52,
2005,5,서울역,0.061,0.01,0.9,0.008,75,
2005,5,서초구,0.042,0.017,0.3,0.005,58,
2005,5,성동구,0.033,0.022,0.4,0.004,57,
2005,5,성북구,0.019,0.019,0.4,0.003,48,
2005,5,송파구,0.043,0.025,0.4,0.006,58,
2005,5,송파구2,0.041,0.022,0.4,0.004,56,
2005,5,신사동,0.055,0.014,1,0.007,70,
2005,5,신촌,0.047,0.012,0.8,0.006,64,
2005,5,양천구,0.04,0.031,0.5,0.005,58,
2005,5,영등포,0.053,0.008,0.7,0.006,66,
2005,5,영등포구,0.032,0.022,0.4,0.007,63,
2005,5,용산구,0.046,0.021,0.4,0.008,60,
2005,5,은평구,0.032,0.032,0.4,0.003,73,
2005,5,종로구,0.036,0.029,0.5,0.007,50,
2005,5,중구,0.05,0.024,0.5,0.003,71,
2005,5,중랑구,0.037,0.023,0.5,0.004,63,
2005,5,청계천,0.061,0.007,0.8,0.009,78,
2005,5,청량리,0.06,0.011,1.5,0.009,68,
2005,4,강남구,0.04,0.023,0.4,0.002,53,
2005,4,강동구,0.041,0.025,0.6,0.006,84,
2005,4,강북구,0.041,0.028,0.6,0.007,72,
2005,4,강서구,0.038,0.022,0.6,0.005,83,
2005,4,관악구,0.04,0.032,0.6,0.008,83,
2005,4,광진구,0.043,0.024,0.5,0.005,109,
2005,4,구로구,0.041,0.022,0.4,0.006,70,
2005,4,구로구2,0.025,0.011,0.4,0.002,86,
2005,4,금천구,0.036,0.03,0.6,0.005,73,
2005,4,길동,0,0,0,0,0,
2005,4,노원구,0.039,0.028,0.6,0.006,74,
2005,4,도봉구,0.041,0.025,0.3,0.004,110,
2005,4,동대문,0.059,0.015,0.9,0.011,90,
2005,4,동대문구,0.06,0.018,0.5,0.008,58,
2005,4,동작구,0.036,0.023,0.9,0.005,69,
2005,4,마포구,0.035,0.021,0.5,0.007,69,
2005,4,서대문구,0.041,0.017,0.8,0.005,73,
2005,4,서울역,0.063,0.007,1,0.011,108,
2005,4,서초구,0.038,0.018,0.4,0.005,87,
2005,4,성동구,0.034,0.021,0.5,0.004,93,
2005,4,성북구,0.029,0.016,0.5,0.003,80,
2005,4,송파구,0.042,0.022,0.4,0.006,86,
2005,4,송파구2,0.041,0.023,0.4,0.005,76,
2005,4,신사동,0.059,0.014,1.3,0.01,102,
2005,4,신촌,0.055,0.008,0.7,0.006,95,
2005,4,양천구,0.037,0.029,0.6,0.006,75,
2005,4,영등포,0.054,0.008,0.7,0.008,95,
2005,4,영등포구,0.031,0.023,0.5,0.005,89,
2005,4,용산구,0.054,0.021,0.4,0.01,91,
2005,4,은평구,0.032,0.03,0.5,0.004,110,
2005,4,종로구,0.041,0.025,0.6,0.008,74,
2005,4,중구,0.041,0.028,0.5,0.005,122,
2005,4,중랑구,0.049,0.018,0.5,0.006,93,
2005,4,청계천,0.07,0.008,0.9,0.01,105,
2005,4,청량리,0.065,0.011,1.9,0.012,91,
2005,3,강남구,0.038,0.019,0.5,0.003,39,
2005,3,강동구,0.038,0.02,0.6,0.007,65,
2005,3,강북구,0.037,0.025,0.6,0.007,64,
2005,3,강서구,0.034,0.019,0.5,0.005,69,
2005,3,관악구,0.041,0.029,0.6,0.008,45,
2005,3,광진구,0.038,0.022,0.6,0.006,88,
2005,3,구로구,0.042,0.02,0.5,0.006,58,
2005,3,구로구2,0.031,0.014,0.5,0.004,70,
2005,3,금천구,0.038,0.025,0.6,0.006,65,
2005,3,길동,0,0,0,0,0,
2005,3,노원구,0.038,0.024,0.6,0.007,52,
2005,3,도봉구,0.035,0.024,0.3,0.006,81,
2005,3,동대문,0.058,0.013,0.9,0.012,85,
2005,3,동대문구,0.056,0.017,0.5,0.007,51,
2005,3,동작구,0.036,0.028,0.8,0.006,55,
2005,3,마포구,0.035,0.021,0.6,0.007,47,
2005,3,서대문구,0.043,0.014,0.7,0.005,55,
2005,3,서울역,0.061,0.008,0.9,0.007,88,
2005,3,서초구,0.039,0.018,0.6,0.006,69,
2005,3,성동구,0.034,0.019,0.5,0.006,69,
2005,3,성북구,0.033,0.016,0.5,0.003,59,
2005,3,송파구,0.042,0.016,0.5,0.006,52,
2005,3,송파구2,0.04,0.02,0.5,0.005,56,
2005,3,신사동,0.059,0.014,1.1,0.009,77,
2005,3,신촌,0.063,0.009,0.8,0.007,74,
2005,3,양천구,0.036,0.022,0.5,0.007,61,
2005,3,영등포,0.053,0.006,0.6,0.007,70,
2005,3,영등포구,0.031,0.018,0.6,0.005,50,
2005,3,용산구,0.009,0.019,0.4,0.005,74,
2005,3,은평구,0.031,0.026,0.6,0.005,86,
2005,3,종로구,0.037,0.025,0.6,0.008,60,
2005,3,중구,0.031,0.024,0.5,0.005,95,
2005,3,중랑구,0.046,0.017,0.5,0.006,79,
2005,3,청계천,0.075,0.007,0.8,0.009,81,
2005,3,청량리,0.06,0.011,1.8,0.012,74,
2005,2,강남구,0.037,0.013,0.6,0.003,27,
2005,2,강동구,0,0,0,0,0,
2005,2,강북구,0,0,0,0,0,
2005,2,강서구,0.033,0.016,0.6,0.005,50,
2005,2,관악구,0.04,0.021,0.6,0.008,30,
2005,2,광진구,0.028,0.018,0.5,0.006,52,
2005,2,구로구,0.04,0.013,0.5,0.006,41,
2005,2,구로구2,0.029,0.01,0.5,0.004,52,
2005,2,금천구,0,0,0,0,0,
2005,2,길동,0.011,0.018,0.1,0.029,399,
2005,2,노원구,0,0,0,0,0,
2005,2,도봉구,0.033,0.018,0.4,0.003,54,
2005,2,동대문,0.052,0.011,0.8,0.011,51,
2005,2,동대문구,0.041,0.013,0.5,0.008,34,
2005,2,동작구,0,0,0,0,0,
2005,2,마포구,0.035,0.016,0.6,0.007,32,
2005,2,서대문구,0.041,0.013,0.8,0.006,43,
2005,2,서울역,0.055,0.007,1,0.006,61,
2005,2,서초구,0.035,0.009,0.7,0.006,51,
2005,2,성동구,0.036,0.015,0.5,0.005,48,
2005,2,성북구,0.032,0.012,0.7,0.004,41,
2005,2,송파구,0.037,0.012,0.5,0.005,36,
2005,2,송파구2,0.035,0.015,0.5,0.005,43,
2005,2,신사동,0.052,0.009,1,0.009,54,
2005,2,신촌,0.055,0.009,0.9,0.006,57,
2005,2,양천구,0,0,0,0,0,
2005,2,영등포,0.046,0.005,0.7,0.006,55,
2005,2,영등포구,0.034,0.012,0.7,0.01,36,
2005,2,용산구,0.018,0.016,0.4,0.002,49,
2005,2,은평구,0.028,0.022,0.6,0.005,56,
2005,2,종로구,0,0,0,0,0,
2005,2,중구,0.038,0.019,0.8,0.005,62,
2005,2,중랑구,0.039,0.013,0.6,0.006,56,
2005,2,청계천,0.069,0.004,0.8,0.008,56,
2005,2,청량리,0.053,0.009,1.7,0.01,52,
2005,1,강남구,0.038,0.007,0.8,0.004,35,
2005,1,강동구,0.048,0.006,0.8,0.003,55,
2005,1,강북구,0.041,0.009,1,0.01,53,
2005,1,강서구,0.037,0.012,0.8,0.007,68,
2005,1,관악구,0.044,0.014,0.8,0.007,41,
2005,1,광진구,0.043,0.009,0.8,0.009,72,
2005,1,구로구,0.043,0.009,0.7,0.008,57,
2005,1,구로구2,0.031,0.005,0.7,0.004,68,
2005,1,금천구,0.038,0.008,0.7,0.008,46,
2005,1,길동,0,0,0,0,0,
2005,1,노원구,0.024,0.015,1,0.009,44,
2005,1,도봉구,0.04,0.011,0.5,0.006,78,
2005,1,동대문,0.055,0.008,1.1,0.015,67,
2005,1,동대문구,0.042,0.009,0.7,0.009,48,
2005,1,동작구,0.032,0.007,0.8,0.006,48,
2005,1,마포구,0.041,0.009,0.8,0.009,45,
2005,1,서대문구,0.047,0.008,1.1,0.007,57,
2005,1,서울역,0.058,0.005,1.3,0.008,80,
2005,1,서초구,0.039,0.006,0.7,0.007,73,
2005,1,성동구,0.034,0.005,0.7,0.004,71,
2005,1,성북구,0.033,0.007,0.9,0.005,59,
2005,1,송파구,0.051,0.005,0.6,0.005,60,
2005,1,송파구2,0.041,0.007,0.7,0.008,58,
2005,1,신사동,0.051,0.006,1.1,0.011,67,
2005,1,신촌,0.06,0.007,0.8,0.008,76,
2005,1,양천구,0.03,0.007,0.4,0.006,54,
2005,1,영등포,0.069,0.006,0.7,0.007,81,
2005,1,영등포구,0.037,0.009,0.5,0.012,47,
2005,1,용산구,0.035,0.008,0.5,0.002,74,
2005,1,은평구,0.036,0.013,0.6,0.006,76,
2005,1,종로구,0.035,0.007,0.2,0.01,62,
2005,1,중구,0.052,0.01,0.9,0.007,80,
2005,1,중랑구,0.048,0.011,0.9,0.008,48,
2005,1,청계천,0.076,0.004,0.7,0.009,74,
2005,1,청량리,0.055,0.01,2.2,0.011,64,
2004,12,강남구,0.037,0.005,0.7,0.003,41,
2004,12,강동구,0.043,0.007,0.8,0.005,54,
2004,12,강북구,0.044,0.005,1,0.01,58,
2004,12,강서구,0.039,0.009,0.9,0.005,65,
2004,12,관악구,0.044,0.01,0.8,0.006,39,
2004,12,광진구,0.042,0.006,0.6,0.007,58,
2004,12,구로구,0.046,0.006,0.8,0.005,50,
2004,12,구로구2,0.03,0.004,0.7,0.003,63,
2004,12,금천구,0.039,0.005,0.6,0.005,48,
2004,12,길동,0,0,0,0,0,
2004,12,노원구,0.039,0.014,1,0.009,47,
2004,12,도봉구,0.042,0.008,0.5,0.004,74,
2004,12,동대문,0.053,0.005,1.1,0.01,77,
2004,12,동대문구,0.042,0.005,0.7,0.008,47,
2004,12,동작구,0.045,0.004,0.9,0.007,51,
2004,12,마포구,0.043,0.006,0.7,0.005,30,
2004,12,서대문구,0.043,0.006,0.5,0.005,47,
2004,12,서울역,0.054,0.004,0.9,0.006,71,
2004,12,서초구,0.042,0.004,0.7,0.006,64,
2004,12,성동구,0.037,0.004,0.7,0.004,66,
2004,12,성북구,0.03,0.005,0.9,0.003,55,
2004,12,송파구,0.044,0.004,0.5,0.003,50,
2004,12,송파구2,0.04,0.005,0.7,0.005,53,
2004,12,신사동,0.052,0.005,1,0.01,56,
2004,12,신촌,0.058,0.005,0.8,0.007,69,
2004,12,양천구,0.028,0.006,0.7,0.005,56,
2004,12,영등포,0.057,0.005,0.7,0.007,73,
2004,12,영등포구,0.038,0.004,0.6,0.01,43,
2004,12,용산구,0.034,0.007,0.4,0.004,65,
2004,12,은평구,0.032,0.011,0.6,0.005,63,
2004,12,종로구,0.038,0.004,0.5,0.008,63,
2004,12,중구,0.053,0.007,0.8,0.005,73,
2004,12,중랑구,0.045,0.006,0.9,0.007,36,
2004,12,청계천,0.077,0.004,0.7,0.008,79,
2004,12,청량리,0.064,0.008,2.3,0.01,62,
2004,11,강남구,0.033,0.006,0.7,0.008,73,
2004,11,강동구,0.043,0.007,0.7,0.005,57,
2004,11,강북구,0.047,0.006,1.1,0.006,62,
2004,11,강서구,0.045,0.009,0.9,0.004,68,
2004,11,관악구,0.055,0.007,0.9,0.005,73,
2004,11,광진구,0.045,0.007,0.7,0.006,62,
2004,11,구로구,0.052,0.007,0.9,0.006,59,
2004,11,구로구2,0.036,0.004,0.7,0.003,64,
2004,11,금천구,0.04,0.006,0.4,0.003,51,
2004,11,길동,0,0,0,0,0,
2004,11,노원구,0.039,0.013,1,0.006,49,
2004,11,도봉구,0.049,0.009,0.5,0.006,83,
2004,11,동대문,0.05,0.004,1.4,0.01,80,
2004,11,동대문구,0.04,0.006,1,0.009,62,
2004,11,동작구,0.034,0.003,0.9,0.007,59,
2004,11,마포구,0.038,0.008,0.9,0.008,50,
2004,11,서대문구,0.048,0.006,0.5,0.004,60,
2004,11,서울역,0.06,0.003,0.9,0.004,81,
2004,11,서초구,0.041,0.004,0.9,0.007,71,
2004,11,성동구,0.044,0.004,0.8,0.004,72,
2004,11,성북구,0.032,0.004,0.9,0.003,58,
2004,11,송파구,0.031,0.005,0.5,0.003,52,
2004,11,송파구2,0.052,0.005,0.7,0.006,60,
2004,11,신사동,0.057,0.003,0.9,0.009,67,
2004,11,신촌,0.058,0.006,0.7,0.006,76,
2004,11,양천구,0.03,0.006,0.9,0.003,61,
2004,11,영등포,0.053,0.004,0.7,0.006,83,
2004,11,영등포구,0.053,0.005,0.6,0.008,84,
2004,11,용산구,0.054,0.008,0.4,0.004,69,
2004,11,은평구,0.033,0.012,0.5,0.004,70,
2004,11,종로구,0.05,0.005,0.8,0.007,71,
2004,11,중구,0.06,0.008,0.9,0.006,83,
2004,11,중랑구,0.046,0.009,0.8,0.007,57,
2004,11,청계천,0.081,0.004,0.8,0.008,80,
2004,11,청량리,0.059,0.004,1.9,0.011,68,
2004,10,강남구,0.035,0.01,0.5,0.005,57,
2004,10,강동구,0.043,0.015,0.6,0.004,49,
2004,10,강북구,0.04,0.011,0.7,0.005,57,
2004,10,강서구,0.043,0.013,1,0.003,61,
2004,10,관악구,0.052,0.011,0.7,0.003,69,
2004,10,광진구,0.036,0.015,0.5,0.005,54,
2004,10,구로구,0.05,0.013,0.8,0.005,57,
2004,10,구로구2,0.035,0.006,0.5,0.002,61,
2004,10,금천구,0.039,0.011,0.3,0.003,50,
2004,10,길동,0,0,0,0,0,
2004,10,노원구,0.039,0.018,0.8,0.004,49,
2004,10,도봉구,0.04,0.014,0.4,0.004,74,
2004,10,동대문,0.048,0.008,1.1,0.007,71,
2004,10,동대문구,0.04,0.011,0.7,0.008,58,
2004,10,동작구,0.031,0.005,0.5,0.006,60,
2004,10,마포구,0.039,0.015,0.7,0.007,47,
2004,10,서대문구,0.043,0.01,0.8,0.003,58,
2004,10,서울역,0.06,0.004,0.8,0.006,76,
2004,10,서초구,0.038,0.005,0.7,0.006,68,
2004,10,성동구,0.035,0.008,0.6,0.003,68,
2004,10,성북구,0.033,0.008,0.6,0.003,53,
2004,10,송파구,0.031,0.011,0.3,0.003,60,
2004,10,송파구2,0.044,0.011,0.5,0.005,52,
2004,10,신사동,0.052,0.006,0.9,0.005,60,
2004,10,신촌,0.058,0.007,0.7,0.004,77,
2004,10,양천구,0.031,0.007,0.5,0.004,61,
2004,10,영등포,0.059,0.006,0.7,0.005,82,
2004,10,영등포구,0.051,0.011,0.6,0.008,85,
2004,10,용산구,0.044,0.014,0.4,0.003,64,
2004,10,은평구,0.03,0.018,0.4,0.005,69,
2004,10,종로구,0.024,0.01,0.6,0.004,66,
2004,10,중구,0.05,0.012,0.9,0.005,85,
2004,10,중랑구,0.035,0.018,0.4,0.005,53,
2004,10,청계천,0.085,0.005,0.6,0.006,85,
2004,10,청량리,0.052,0.006,1.6,0.008,67,
2004,9,강남구,0.022,0.013,0.4,0.004,35,
2004,9,강동구,0.027,0.018,0.4,0.004,28,
2004,9,강북구,0.032,0.014,0.5,0.005,32,
2004,9,강서구,0.033,0.017,0.7,0.002,30,
2004,9,관악구,0.038,0.016,0.5,0.002,42,
2004,9,광진구,0.025,0.016,0.4,0.003,29,
2004,9,구로구,0.037,0.016,0.5,0.004,31,
2004,9,구로구2,0.026,0.009,0.3,0.002,37,
2004,9,금천구,0.024,0.015,0.3,0.004,29,
2004,9,길동,0,0,0,0,0,
2004,9,노원구,0.027,0.02,0.5,0.005,24,
2004,9,도봉구,0.026,0.017,0.3,0.002,40,
2004,9,동대문,0.042,0.008,0.9,0.005,43,
2004,9,동대문구,0.028,0.009,0.5,0.006,34,
2004,9,동작구,0.02,0.008,0.4,0.004,35,
2004,9,마포구,0.031,0.021,0.4,0.005,26,
2004,9,서대문구,0.035,0.015,0.8,0.002,31,
2004,9,서울역,0.048,0.006,0.9,0.006,48,
2004,9,서초구,0.033,0.008,0.4,0.005,38,
2004,9,성동구,0.024,0.013,0.4,0.003,39,
2004,9,성북구,0.026,0.01,0.4,0.002,33,
2004,9,송파구,0.023,0.018,0.3,0.004,42,
2004,9,송파구2,0.03,0.014,0.4,0.004,35,
2004,9,신사동,0.042,0.008,0.9,0.006,42,
2004,9,신촌,0.047,0.007,0.7,0.004,47,
2004,9,양천구,0.031,0.011,0.4,0.004,33,
2004,9,영등포,0.047,0.007,0.7,0.004,51,
2004,9,영등포구,0.039,0.014,0.4,0.007,51,
2004,9,용산구,0.028,0.018,0.3,0.003,36,
2004,9,은평구,0.023,0.026,0.3,0.003,46,
2004,9,종로구,0.02,0.013,0.5,0.003,38,
2004,9,중구,0.035,0.014,0.7,0.003,61,
2004,9,중랑구,0.016,0.017,0.3,0.004,39,
2004,9,청계천,0.071,0.008,0.7,0.004,53,
2004,9,청량리,0.048,0.008,1.9,0.005,48,
2004,8,강남구,0.028,0.015,0.3,0.004,36,
2004,8,강동구,0.022,0.022,0.4,0.003,26,
2004,8,강북구,0.028,0.016,0.4,0.005,36,
2004,8,강서구,0.029,0.019,0.6,0.002,31,
2004,8,관악구,0.033,0.018,0.4,0.002,42,
2004,8,광진구,0.024,0.018,0.4,0.002,29,
2004,8,구로구,0.031,0.019,0.4,0.003,32,
2004,8,구로구2,0.019,0.01,0.3,0.001,34,
2004,8,금천구,0.024,0.016,0.4,0.002,32,
